Combined_Rank,Pos_Adj_Rank,PlayerId,Name,Pos,FantasyPos,Team,Level,Age,Last_Season,Career_PA,Total_Weighted_PA,TOOLS_Score,ABILITY_Score,Current_Score,OVR_Score,Archetype,Archetype_Adj,Combined_Score,Pos_Bonus,Pos_Adj_Score,Discipline_Flag,Career_Disc_Flag,Disc_Composite_Z,Disc_Slope,Career_K%,Career_HRFB,Career_SBTalent,Hard_Floor_Flag,Below_OVR_Floor,Age_AA_Debut,AA_PPPAZ_Combo,AgeAA_Combo_Bonus,AgeAA_Combo_Flag_Label
2649,2653,836611,Enmanuel Merlo,SS,SS,MIN,R,17.0,2026,192,19.2,54.63,48.55,51.59,52.47,,0.0,52.03,3.0,55.03,soft,,-0.1389,,0.25,0.09400000000000001,0.016276041666666668,Hard Floor,False,,,0.0,
2650,2671,831107,Michael Cordero,IF,2B,STL,R,17.0,2026,327,32.7,58.02,45.27,51.64,52.38,,0.0,52.01,1.5,53.51,soft,,-0.553,0.107,0.2834862385321101,0.12227522935779817,0.009174311926605505,Hard Floor,False,,,0.0,
2651,2639,821623,Angel Rodriguez,C,C,DET,R,19.0,2026,184,18.4,53.82,49.22,51.52,52.44,,0.0,51.98,5.0,56.98,,,0.3563,0.287,0.25423913043478263,0.08944565217391304,0.017663043478260868,Hard Floor,False,,,0.0,
2652,2640,807083,Nathan Flewelling,C,C,TB,A+,19.0,2026,947,273.69,48.72,51.9,50.31,53.23,Contact/Power,0.0,51.77,5.0,56.77,,,-0.2439,-0.017,0.2695036958817318,0.13543822597676874,0.01340802534318902,Hard Floor,False,,,0.0,
2653,2641,827414,Deivis Velasquez,C,C,PHI,R,18.0,2026,165,16.5,54.44,47.57,51.0,51.97,,0.0,51.48,5.0,56.48,,,0.1891,,0.25,0.05700000000000001,0.013636363636363636,Hard Floor,False,,,0.0,
2654,2734,808519,Jancory De La Cruz,OF,OF,MIA,R,20.0,2026,668,66.8,60.02,45.39,52.7,53.98,,0.0,51.46,-2.0,49.46,hard,soft+worsening,-0.7211,-0.0397,0.29812874251497007,0.12287874251497005,0.024146407185628743,Hard Floor,False,,,0.0,
2655,2658,821240,Moises Bolivar,SS,SS,LAD,R,18.0,2026,553,55.3,56.62,44.73,50.68,51.95,,0.0,51.32,3.0,54.32,hard,,-0.4792,-0.1362,0.2533453887884268,0.09742133815551537,0.015370705244122965,Hard Floor,False,,,0.0,
2656,2695,692044,Luis Suisbel,3B,3B,SEA,A+,23.0,2026,2083,520.54,50.5,52.51,51.5,53.8,Power/K-Risk,0.0,51.15,0.5,51.65,hard,soft,-0.8106,-0.0034,0.2737109937590015,0.1451569851176188,0.01054306289006241,Hard Floor,False,,,0.0,
2657,2645,830802,Cesar Acosta,C,C,NYM,R,17.0,2026,296,29.6,56.53,44.22,50.38,51.36,,0.0,50.87,5.0,55.87,hard,,-0.6149,0.025,0.28594594594594597,0.065,0.015202027027027028,Hard Floor,False,,,0.0,
2658,2647,702555,Cannon Peebles,C,C,CLE,A+,22.0,2026,410,105.74,50.17,49.6,49.89,51.64,Average,0.0,50.76,5.0,55.76,,,-0.041,,0.2620915032679739,0.10844878048780487,0.022103658536585365,Hard Floor,False,,,0.0,
2659,2749,837231,Juan De Jesus,OF,OF,CHC,R,18.0,2026,144,14.4,51.18,48.93,50.06,51.29,,0.0,50.68,-2.0,48.68,,,0.0284,,0.28,0.13,0.022729166666666665,Hard Floor,False,,,0.0,
2660,2648,829706,Junior Castillo,C,C,WSH,R,18.0,2026,204,20.4,54.48,45.72,50.1,51.2,,0.0,50.65,5.0,55.65,,,-0.3837,0.174,0.29323529411764704,0.06943137254901961,0.029411764705882353,Hard Floor,False,,,0.0,
2661,2670,823768,Lorenzo Meola,SS,SS,SF,A,22.0,2026,617,141.91,53.19,50.9,52.04,52.88,Speed/K-Risk,0.0,50.58,3.0,53.58,soft,soft+worsening,-0.7646,-0.022,0.2665964343598055,0.14060129659643436,0.024936628849270667,Hard Floor,False,,,0.0,
2662,2756,690971,Chase Davis,OF,OF,STL,AAA,24.0,2026,1427,705.37,53.64,43.98,48.81,52.01,Contact/Power,0.0,50.41,-2.0,48.41,,,-0.4103,-0.0179,0.2641640127388535,0.13299607535321822,0.020510439560439558,Hard Floor,False,22.0,-0.28718095238095237,0.0,
2663,2675,808717,Erick Lara,SS,SS,TB,R,19.0,2025,392,39.2,53.6,45.85,49.72,50.91,,0.0,50.32,3.0,53.32,hard,,-0.2036,-0.0599,0.2609693877551021,0.03142857142857143,0.02229081632653061,Hard Floor,False,,,0.0,
2664,2650,829978,Victor Saez,C,C,BAL,R,18.0,2026,194,19.4,53.79,45.63,49.71,50.89,,0.0,50.3,5.0,55.3,hard,,-0.227,-0.065,0.25577319587628866,0.027979381443298968,0.028865979381443297,Hard Floor,False,,,0.0,
2665,2651,825670,Ramy Peralta,C,C,AZ,R,18.0,2025,105,10.5,50.19,49.0,49.6,50.94,,0.0,50.27,5.0,55.27,,,0.1221,,0.26,0.083,0.01904761904761905,Hard Floor,False,,,0.0,
2665,2676,829036,Kendry Martínez,SS,SS,SEA,R,18.0,2026,300,30.0,58.79,40.77,49.78,50.76,,0.0,50.27,3.0,53.27,,,-0.0279,0.125,0.27443333333333336,0.0,0.005278,Hard Floor,False,,,0.0,
2665,2676,836623,Leonardo Reynoso,SS,SS,SEA,R,17.0,2026,109,10.9,50.93,48.31,49.62,50.92,,0.0,50.27,3.0,53.27,,,0.0686,,0.26,0.133,0.013761467889908258,Hard Floor,False,,,0.0,
2668,2678,837947,Ariel Abreu,SS,SS,TEX,R,17.0,2026,106,10.6,51.26,47.95,49.6,50.9,,0.0,50.25,3.0,53.25,,,0.1154,,0.25,0.067,0.0,Hard Floor,False,,,0.0,
2669,2679,683301,Bryce Arnold,SS,SS,TOR,A+,23.0,2025,807,224.5,48.21,53.14,50.68,49.67,Average,0.0,50.18,3.0,53.18,,,-0.2886,-0.09,0.254312736443884,0.09963682219419924,0.02704237074401009,Hard Floor,False,21.0,-1.72,0.0,
2670,2681,825658,Jose Santana,SS,SS,LAA,R,18.0,2026,150,15.0,53.41,45.55,49.48,50.71,,0.0,50.1,3.0,53.1,hard,,0.359,,0.2574,0.0,0.012833333333333334,Hard Floor,False,,,0.0,
2671,2652,800291,Daniel Silva,C,C,NYM,R,20.0,2025,181,18.1,50.09,48.67,49.38,50.75,,0.0,50.06,5.0,55.06,,,0.181,0.053,0.2526519337016575,0.08769613259668509,0.0,Hard Floor,False,,,0.0,
2672,2682,814973,Logan Dawson,SS,SS,PHI,R,20.0,2026,227,22.7,53.93,44.93,49.43,50.65,,0.0,50.04,3.0,53.04,soft,,-0.2259,,0.28,0.088,0.004405286343612335,Hard Floor,False,,,0.0,
2673,2764,801430,Brayden Jobert,OF,OF,STL,A+,24.0,2025,843,241.19,50.97,46.51,48.74,51.32,Speed/K-Risk,0.0,50.03,-2.0,48.03,,,-0.5128,0.0447,0.2647330960854093,0.11038078291814947,0.025634282325029657,Hard Floor,False,,,0.0,
2674,2700,835614,Brady O'Brien,2B,2B,SEA,A,24.0,2026,256,58.88,57.59,41.31,49.45,50.49,Speed/K-Risk,0.0,49.97,1.5,51.47,,,-0.3196,,0.27,0.032,0.01220703125,Hard Floor,False,,,0.0,
2675,2654,802541,Bryan Broecker,C,C,TB,AA,24.0,2026,615,183.26,53.54,41.5,47.52,52.14,Speed/K-Risk,0.0,49.83,5.0,54.83,hard,,-0.576,0.0178,0.29199664429530203,0.06522601626016261,0.026607804878048782,Hard Floor,False,24.0,-0.07,0.0,
2676,2686,699213,Gleider Figuereo,SS,SS,TEX,AA,22.0,2026,2269,613.37,48.14,49.15,48.64,50.59,Contact/Power,0.0,49.62,3.0,52.62,,,-0.524,-0.0138,0.2561306086183919,0.13184178052005288,0.012951211987659762,Hard Floor,False,22.0,2.32,0.0,
2677,2688,829916,Luis Aular,SS,SS,BOS,R,18.0,2026,149,14.9,51.67,46.0,48.84,50.23,,0.0,49.54,3.0,52.54,,,0.1163,0.666,0.2593288590604027,0.022053691275167785,0.021476510067114096,Hard Floor,False,,,0.0,
2678,2655,829792,Adrian Silva,C,C,NYM,R,18.0,2026,112,11.2,50.94,46.54,48.74,50.18,,0.0,49.46,5.0,54.46,soft,,-0.1456,,0.3,0.043,0.008928571428571428,Hard Floor,False,,,0.0,
2679,2656,801686,Michael Carico,C,C,CHC,A+,23.0,2026,365,93.15,58.19,50.03,54.11,50.75,Three True Outcomes,-3.0,49.43,5.0,54.43,,,-0.0292,,0.29512328767123286,0.1416054794520548,0.011643835616438357,Hard Floor,False,,,0.0,
2680,2657,825497,Victor Familia,C,C,PIT,R,19.0,2026,197,19.7,53.76,43.64,48.7,50.03,,0.0,49.36,5.0,54.36,,,-0.4389,0.297,0.27817258883248736,0.0,0.01649746192893401,Hard Floor,False,,,0.0,
2681,2658,830042,Howard Reyes,C,C,DET,R,18.0,2026,172,17.2,49.78,47.36,48.57,50.07,,0.0,49.32,5.0,54.32,soft,,-0.5929,,0.2927906976744186,0.13072093023255815,0.024223837209302327,Hard Floor,False,,,0.0,
2682,2691,827416,Maykol Fernandez,SS,SS,PHI,R,17.0,2025,68,6.8,48.84,48.18,48.51,50.06,,0.0,49.28,3.0,52.28,soft,,-0.4066,,0.29,0.125,0.014705882352941176,Hard Floor,False,,,0.0,
2683,2758,690970,Corey Collins,1B,1B,NYM,AA,24.0,2026,737,272.57,54.68,45.86,50.27,54.22,Three True Outcomes,-3.0,49.24,-1.0,48.24,,,-0.2683,0.0185,0.2768824531516184,0.1360990502035278,0.009724287652645863,Hard Floor,False,24.0,0.55,0.0,
2684,2786,701778,Jace Avina,LF,OF,NYY,AA,23.0,2026,1984,756.57,47.43,50.97,49.2,50.99,Speed/K-Risk,0.0,49.2,-2.0,47.2,hard,soft+improving,-0.8591,0.0304,0.2843145161290323,0.13534727822580644,0.014404637096774194,Hard Floor,False,22.0,-0.37,0.0,
2685,2761,701653,Mason Guerra,1B,1B,ATL,A+,23.0,2026,887,271.66,52.39,43.29,47.84,50.52,Contact/Power,0.0,49.18,-1.0,48.18,,,-0.3229,0.0248,0.2581172491544532,0.1402491544532131,0.005797745208568207,Hard Floor,False,,,0.0,
2685,2787,820942,Jesmaylin Arias,OF,OF,SD,A,19.0,2026,637,74.23,52.2,45.13,48.67,49.69,,0.0,49.18,-2.0,47.18,,,-0.4622,0.0405,0.25174460431654677,0.09451491365777079,0.01770486656200942,Hard Floor,False,,,0.0,
2687,2729,832061,Patrick Silva,3B,3B,PHI,R,17.0,2026,85,8.5,50.15,46.65,48.4,49.91,,0.0,49.16,0.5,49.66,hard,,-0.4735,,0.27,0.0,0.0,Hard Floor,False,,,0.0,
2688,2661,836346,Jesus Griman,C,C,NYM,R,18.0,2026,42,4.2,48.65,48.08,48.36,49.94,,0.0,49.15,5.0,54.15,hard,,-0.2995,,0.27,0.0,0.023809523809523808,Hard Floor,False,,,0.0,
2689,2788,691398,Yerlin Confidan,OF,OF,CIN,AA,23.0,2026,1935,570.44,49.61,46.17,47.89,50.28,Speed/K-Risk,0.0,49.08,-2.0,47.08,,,-0.4911,0.0164,0.2529147286821705,0.13273488372093023,0.015391111111111109,Hard Floor,False,23.0,-0.04,0.0,
2690,2663,807644,Qyshawn Legito,C,C,CIN,R,19.0,2025,128,12.8,47.72,48.79,48.26,49.88,,0.0,49.07,5.0,54.07,hard,,-0.1861,,0.26,0.09607812499999999,0.015625,Hard Floor,False,,,0.0,
2691,2664,807461,Kaleb Freeman,C,C,CWS,A+,23.0,2026,385,123.09,55.11,47.4,51.26,52.86,Three True Outcomes,-3.0,49.06,5.0,54.06,,,-0.1397,-0.059,0.2863116883116883,0.1427272727272727,0.004329090909090908,Hard Floor,False,,,0.0,
2692,2792,834827,Luis Rodriguez,OF,OF,SD,R,17.0,2026,141,14.1,54.69,45.28,49.98,51.09,,0.0,49.04,-2.0,47.04,hard,soft,-0.9486,,0.32,0.071,0.02954964539007093,Hard Floor,False,,,0.0,
2693,2665,830437,Jose Montilla,C,C,KC,R,18.0,2026,166,16.6,51.38,45.18,48.28,49.77,,0.0,49.03,5.0,54.03,soft,,-0.4994,0.096,0.2948795180722892,0.056078313253012047,0.0,Hard Floor,False,,,0.0,
2694,2666,815334,Jesus Guerrero,C,C,NYY,R,19.0,2026,114,11.4,50.72,45.8,48.26,49.77,,0.0,49.02,5.0,54.02,hard,,-0.477,-0.426,0.296140350877193,0.0,0.008771929824561403,Hard Floor,False,,,0.0,
2694,2765,802091,Manuel German,1B,1B,KC,R,21.0,2026,677,67.7,54.05,46.08,50.06,51.71,,0.0,49.02,-1.0,48.02,hard,soft+worsening,-0.7635,-0.0337,0.2559379615952732,0.13906203840472672,0.008370310192023634,Hard Floor,False,,,0.0,
2696,2793,827084,Jay McQueen,OF,OF,TEX,A,19.0,2026,303,43.56,49.42,46.59,48.0,49.94,Average,0.0,48.97,-2.0,46.97,hard,,-0.353,,0.26,0.09154455445544556,0.01485148514851485,Hard Floor,False,,,0.0,
2697,2667,808089,Julian Hernandez,C,C,NYM,R,19.0,2025,152,15.2,46.56,49.65,48.1,49.8,,0.0,48.95,5.0,53.95,,,-0.0327,0.332,0.27848684210526314,0.10142105263157895,0.013157894736842105,Hard Floor,False,,,0.0,
2698,2668,837644,Oliver Chapman,C,C,LAD,R,17.0,2026,121,12.1,48.39,47.83,48.11,49.73,,0.0,48.92,5.0,53.92,soft,,-0.0987,,0.25,0.09500000000000001,0.01487603305785124,Hard Floor,False,,,0.0,
2699,2719,821244,Francisco Loreto,IF,2B,PIT,R,19.0,2026,406,40.6,48.87,47.09,47.98,49.6,,0.0,48.79,1.5,50.29,hard,,-0.6266,-0.1107,0.2637438423645321,0.11204433497536945,0.025750738916256153,Hard Floor,False,,,0.0,
2700,2669,830405,Yeicer Crespo,C,C,TOR,R,17.0,2025,123,12.3,49.44,46.23,47.83,49.46,,0.0,48.64,5.0,53.64,soft,,-0.4066,,0.28,0.071,0.0,Hard Floor,False,,,0.0,
2701,2802,837673,Fernando Triana,OF,OF,PIT,R,17.0,2026,154,15.4,49.86,45.77,47.82,49.42,,0.0,48.62,-2.0,46.62,soft,,-0.1522,,0.25,0.033,0.028927272727272725,Hard Floor,False,,,0.0,
2702,2804,808015,John Santana,OF,OF,TB,R,19.0,2025,422,42.2,47.49,47.99,47.74,49.46,,0.0,48.6,-2.0,46.6,,,-0.5086,0.1739,0.2565876777251185,0.09896445497630332,0.02073436018957346,Hard Floor,False,,,0.0,
2703,2741,815992,Tim Piasentin,3B,3B,TOR,R,19.0,2026,86,8.6,48.04,47.38,47.71,49.4,,0.0,48.56,0.5,49.06,soft,,-0.2526,,0.27,0.056,0.023255813953488372,Hard Floor,False,,,0.0,
2704,2699,815933,Leandro Romero,SS,SS,SEA,R,19.0,2026,557,55.7,49.49,45.54,47.52,49.46,,0.0,48.49,3.0,51.49,hard,,-0.579,-0.1368,0.26579892280071815,0.09276122082585278,0.015560143626570912,Hard Floor,False,,,0.0,
2705,2807,829790,Eryks Rivero,OF,OF,MIL,R,18.0,2026,271,27.1,54.29,41.22,47.76,49.21,,0.0,48.48,-2.0,46.48,hard,,-0.6342,-0.022,0.3018081180811808,0.03837638376383764,0.008610332103321034,Hard Floor,False,,,0.0,
2706,2700,827332,Gavin Smith,SS,SS,TOR,R,20.0,2026,131,13.1,49.39,45.91,47.65,49.3,,0.0,48.47,3.0,51.47,hard,,-0.6006,,0.27,0.071,0.013740458015267175,Hard Floor,False,,,0.0,
2707,2755,806979,Gian Zapata,,,AZ,R,19.0,2025,405,40.5,48.91,49.58,49.24,50.68,,0.0,48.46,0.0,48.46,hard,soft,-0.7742,-0.0095,0.29103703703703704,0.14385185185185187,0.028512345679012344,Hard Floor,False,,,0.0,
2708,2672,696528,Dylan Leach,C,C,TOR,R,22.0,2025,58,5.8,47.8,47.26,47.53,49.26,,0.0,48.4,5.0,53.4,soft,,-0.3597,,0.26,0.0,0.0,Hard Floor,False,,,0.0,
2708,2808,703563,PJ Morlando,OF,OF,MIA,A,21.0,2026,643,144.51,49.89,44.29,47.09,49.71,Contact/Power,0.0,48.4,-2.0,46.4,,,-0.4967,-0.034,0.2792068429237948,0.13717107309486778,0.017329393468118195,Hard Floor,False,,,0.0,
2710,2704,829794,Juan Rujano,SS,SS,STL,R,18.0,2026,225,22.5,47.62,47.4,47.51,49.25,,0.0,48.38,3.0,51.38,hard,,-0.4305,-0.177,0.25395555555555555,0.11556444444444444,0.005926222222222222,Hard Floor,False,,,0.0,
2711,2705,815586,Joe Olsavsky,SS,SS,ATL,A,24.0,2026,814,206.47,51.85,41.7,46.78,49.96,Average,0.0,48.37,3.0,51.37,hard,,-0.4505,-0.0723,0.2665233415233415,0.030638820638820636,0.025591154791154796,Hard Floor,False,,,0.0,
2712,2673,837776,Gregory Rodriguez,C,C,TB,R,17.0,2026,195,19.5,54.35,44.12,49.24,50.47,,0.0,48.36,5.0,53.36,hard,soft,-0.7947,,0.29,0.054,0.013675897435897436,Hard Floor,False,,,0.0,
2712,2673,814499,Brady Cerkownyk,C,C,WSH,A+,23.0,2026,231,35.0,47.25,47.61,47.43,49.3,,0.0,48.36,5.0,53.36,soft,,-0.4207,0.129,0.25,0.0715064935064935,0.018181818181818188,Hard Floor,False,,,0.0,
2714,2706,825473,Felix Lebron,SS,SS,CWS,R,17.0,2026,197,19.7,49.64,45.37,47.5,49.17,,0.0,48.34,3.0,51.34,soft,,-0.1255,,0.27,0.061,0.027411167512690352,Hard Floor,False,,,0.0,
2715,2811,838007,Berman Moreno,OF,OF,SD,R,17.0,2026,73,7.3,48.24,46.67,47.46,49.18,,0.0,48.32,-2.0,46.32,hard,,-0.4534,,0.28,0.0,0.0273972602739726,Hard Floor,False,,,0.0,
2716,2818,836596,Ariel Roque,OF,OF,BAL,R,17.0,2026,192,19.2,50.41,44.28,47.34,49.0,,0.0,48.17,-2.0,46.17,hard,,-0.5069,,0.28,0.025000000000000005,0.027779166666666664,Hard Floor,False,,,0.0,
2717,2683,840599,Diego Avila,C,C,LAA,R,18.0,2026,95,9.5,46.9,47.3,47.1,48.93,,0.0,48.02,5.0,53.02,hard,,-0.6408,,0.27,0.083,0.01403578947368421,Hard Floor,False,,,0.0,
2718,2823,808281,Braylin Morel,OF,OF,TEX,A,20.0,2026,741,97.24,53.0,48.62,50.81,48.93,Speed/K-Risk,0.0,48.0,-2.0,46.0,hard,soft+worsening,-0.7901,-0.0696,0.2603238866396761,0.12435357624831309,0.02197732793522267,Hard Floor,False,,,0.0,
2719,2708,825173,Marcos Mateo,SS,SS,CHC,R,17.0,2026,54,5.4,46.5,47.5,47.0,48.86,,0.0,47.93,3.0,50.93,soft,,-0.1656,,0.26,0.0,0.014814814814814815,Hard Floor,False,,,0.0,
2720,2825,822237,D-Shawn Martina,OF,OF,AZ,R,17.0,2026,39,3.9,45.98,47.99,46.98,48.86,,0.0,47.92,-2.0,45.92,hard,,-0.4266,,0.26,0.0,0.02564102564102564,Hard Floor,False,,,0.0,
2721,2757,801853,Brandon Nigh,3B,3B,HOU,A+,22.0,2026,150,41.43,48.03,46.06,47.04,48.76,Speed/K-Risk,0.0,47.9,0.5,48.4,,,-0.1656,,0.28,0.029000000000000005,0.02222266666666667,Hard Floor,False,,,0.0,
2722,2826,825438,Rafael Moran,OF,OF,SD,R,17.0,2026,135,13.5,49.71,44.33,47.02,48.75,,0.0,47.89,-2.0,45.89,hard,,-0.6408,,0.29,0.0,0.007406666666666666,Hard Floor,False,,,0.0,
2723,2828,842424,Luis Sanchez,OF,OF,SD,R,17.0,2026,29,2.9,45.86,47.96,46.91,48.81,,0.0,47.86,-2.0,45.86,hard,,-0.3597,,0.26,0.0,0.0,Hard Floor,False,,,0.0,
2724,2830,836612,Pedro Gomez,OF,OF,BAL,R,17.0,2026,151,15.1,47.63,46.25,46.94,48.76,,0.0,47.85,-2.0,45.85,hard,,-0.6676,,0.3,0.125,0.00883046357615894,Hard Floor,False,,,0.0,
2725,2831,831488,Wyatt Vincent,OF,OF,NYM,A,19.0,2026,199,28.61,47.13,45.82,46.48,49.2,,0.0,47.84,-2.0,45.84,hard,,-0.3731,,0.26,0.08822110552763819,0.022192964824120604,Hard Floor,False,,,0.0,
2726,2684,823357,Andres Garza,C,C,SD,R,18.0,2025,202,20.2,49.55,43.94,46.74,48.52,,0.0,47.63,5.0,52.63,hard,,-0.3544,-0.073,0.2722772277227723,0.0297029702970297,0.0,Hard Floor,False,,,0.0,
2726,2684,808330,Agustin Marcano,C,C,WSH,R,19.0,2025,151,15.1,47.7,45.71,46.7,48.56,,0.0,47.63,5.0,52.63,hard,,-0.1803,0.183,0.26695364238410596,0.0,0.019867549668874173,Hard Floor,False,,,0.0,
2728,2687,703632,Nomar Diaz,C,C,SF,A,21.0,2025,168,23.56,45.61,47.9,46.76,48.38,,0.0,47.57,5.0,52.57,,,-0.6621,0.062,0.2730952380952381,0.1201904761904762,0.002976190476190476,Hard Floor,False,,,0.0,
2729,2837,830444,Ishel Comenencia,OF,OF,COL,R,18.0,2026,235,23.5,54.59,42.96,48.78,50.06,,0.0,47.54,-2.0,45.54,hard,soft+worsening,-0.6705,-0.123,0.3121276595744681,0.027872340425531918,0.020425531914893616,Hard Floor,False,,,0.0,
2730,2839,829709,Albert Medina,OF,OF,AZ,R,18.0,2026,116,11.6,46.43,46.67,46.55,48.47,,0.0,47.51,-2.0,45.51,,,0.3229,,0.25,0.0,0.0,Hard Floor,False,,,0.0,
2731,2689,687242,Justin Miknis,C,C,PIT,A+,24.0,2025,216,56.06,46.81,46.22,46.52,48.38,Average,0.0,47.45,5.0,52.45,hard,,-0.2868,-0.256,0.2736574074074074,0.05801851851851852,0.0,Hard Floor,False,,,0.0,
2732,2690,691278,Moises Alcala,C,C,AZ,A,23.0,2026,306,33.07,45.2,47.8,46.5,48.37,,0.0,47.44,5.0,52.44,hard,,-0.3838,-0.0665,0.2607317073170732,0.09466013071895425,0.0032679738562091504,Hard Floor,False,,,0.0,
2733,2844,681044,EJ Andrews Jr.,OF,OF,COL,A+,24.0,2025,1244,318.69,49.24,44.89,47.06,50.74,Speed/K-Risk,0.0,47.4,-2.0,45.4,hard+whiff,soft,-0.9388,-0.0042,0.29260450160771706,0.10087299035369775,0.02564654340836013,Hard Floor,False,,,0.0,
2733,2844,693782,Luis Freitez,RF,OF,OAK,R,23.0,2026,795,107.97,51.66,40.67,46.16,48.64,Average,0.0,47.4,-2.0,45.4,,,-0.5192,0.0375,0.2625660377358491,0.03838616352201258,0.00964377358490566,Hard Floor,False,,,0.0,
2733,2744,811323,Luis Arias,IF,2B,WSH,R,20.0,2026,391,39.1,47.11,45.77,46.44,48.36,,0.0,47.4,1.5,48.9,hard,,-0.5961,-0.0953,0.2597442455242967,0.1307774936061381,0.019501278772378516,Hard Floor,False,,,0.0,
2736,2715,691724,Steven Ondina,SS,SS,BAL,A,23.0,2025,62,14.26,47.78,44.96,46.37,48.3,,0.0,47.33,3.0,50.33,soft,,-0.5234,,0.25983870967741934,0.0,0.008064516129032258,Hard Floor,False,,,0.0,
2737,2811,802544,Brock Vradenburg,1B,1B,PHI,A+,24.0,2026,1124,334.31,48.27,42.97,45.62,49.01,Speed/K-Risk,0.0,47.32,-1.0,46.32,hard+whiff,,-0.5303,-0.0283,0.280711743772242,0.07956316725978647,0.026631138790035588,Hard Floor,False,,,0.0,
2738,2813,815877,Jeremiah Jenkins,1B,1B,SF,A,23.0,2026,796,174.5,45.61,46.67,46.14,48.45,Speed/K-Risk,0.0,47.3,-1.0,46.3,hard,,-0.3963,-0.2482,0.2616959798994975,0.1470389447236181,0.0,Hard Floor,False,,,0.0,
2739,2849,701682,Braedon Karpathios,OF,OF,SD,AA,23.0,2026,1829,670.19,59.24,37.25,48.24,52.26,Three True Outcomes,-3.0,47.25,-2.0,45.25,hard+whiff,,-0.5264,-0.07,0.28359759431383275,0.13666375068343356,0.009379825041006014,Hard Floor,False,22.0,-0.3,0.0,
2740,2720,821776,Tom Guerrero,SS,SS,SD,R,19.0,2025,205,20.5,50.46,42.23,46.34,48.14,,0.0,47.24,3.0,50.24,,,-0.5398,,0.2875121951219512,0.0,0.0016258536585365853,Hard Floor,False,,,0.0,
2740,2692,821084,Carlos Rondon,C,C,NYY,R,20.0,2026,180,18.0,45.68,46.8,46.24,48.24,,0.0,47.24,5.0,52.24,whiff,,-0.5959,-0.151,0.31583333333333335,0.09623809523809523,0.018055555555555554,Hard Floor,False,,,0.0,
2740,2850,815198,Vicente Guaylupo,OF,OF,LAD,R,19.0,2025,131,13.1,45.28,47.19,46.24,48.25,,0.0,47.24,-2.0,45.24,hard,,0.0893,,0.25290076335877865,0.0,0.017812213740458015,Hard Floor,False,,,0.0,
2743,2693,699166,Edgardo Ordonez,C,C,MIL,A+,22.0,2026,569,77.05,45.94,49.75,47.84,46.59,,0.0,47.22,5.0,52.22,whiff,,-0.1612,-0.0458,0.2592264150943396,0.08775219683655537,0.007469244288224956,Hard Floor,False,,,0.0,
2744,2779,808686,Breyias Dean,3B,3B,MIA,R,20.0,2026,676,67.6,46.95,44.31,45.63,48.2,,0.0,46.92,0.5,47.42,,,-0.6457,0.0674,0.27451183431952664,0.11592011834319525,0.02489674556213018,Hard Floor,False,,,0.0,
2745,2780,808212,Albert Gutierrez,3B,3B,CHC,R,21.0,2025,501,50.1,48.59,43.0,45.8,48.01,,0.0,46.9,0.5,47.4,soft,,-0.6004,-0.0026,0.25792415169660676,0.09152894211576845,0.0,Hard Floor,False,,,0.0,
2746,2694,808007,Angel Perez,C,C,PIT,R,19.0,2025,354,35.4,44.28,47.38,45.83,47.94,,0.0,46.88,5.0,51.88,hard,,-0.4382,-0.14,0.26889830508474577,0.09490677966101693,0.00847457627118644,Hard Floor,False,,,0.0,
2747,2855,837794,Diego Orro,OF,OF,DET,R,17.0,2026,119,11.9,48.85,46.05,47.45,49.15,,0.0,46.8,-2.0,44.8,hard,soft,-0.7412,,0.27,0.033,0.025210084033613446,Hard Floor,False,,,0.0,
2747,2855,821698,Enmanuel Corniel,OF,OF,BAL,R,18.0,2025,138,13.8,46.1,45.44,45.77,47.82,,0.0,46.8,-2.0,44.8,soft,,-0.6124,,0.29673913043478256,0.026956521739130435,0.007246376811594203,Hard Floor,False,,,0.0,
2749,2859,683145,Colin Barber,LF,OF,HOU,AAA,24.0,2025,1431,794.26,52.15,36.32,44.24,49.28,Speed/K-Risk,0.0,46.76,-2.0,44.76,hard,,-0.5432,-0.0247,0.2605091819699499,0.11647102649006623,0.010783526490066224,Hard Floor,False,22.0,0.23,0.0,
2750,2860,687431,Hudson Head,CF,OF,PIT,AA,24.0,2025,1692,516.95,57.81,40.22,49.02,51.98,Speed/K-Risk,0.0,46.75,-2.0,44.75,hard+whiff,hard+worsening,-1.1991,-0.0316,0.3113416075650118,0.13845449172576832,0.011710106382978725,Hard Floor,False,24.0,-1.82,0.0,
2751,2696,683588,Jose Caguana,C,C,SEA,A,23.0,2025,989,146.61,44.84,47.38,46.11,50.75,Average,0.0,46.63,5.0,51.63,hard,hard+improving,-1.0469,0.0227,0.300010111223458,0.12554297269969666,0.023199797775530842,Hard Floor,False,,,0.0,
2752,2697,837664,Ricardo Pulles,C,C,LAD,R,17.0,2026,110,11.0,44.91,46.19,45.55,47.68,,0.0,46.61,5.0,51.61,soft,,-0.1121,,0.25,0.053,0.01212181818181818,Hard Floor,False,,,0.0,
2753,2762,831861,Alexander Eneas,IF,2B,NYM,R,17.0,2025,23,2.3,46.39,47.91,47.15,48.99,,0.0,46.57,1.5,48.07,hard,soft,-0.9486,,0.3,0.0,0.021739130434782608,Hard Floor,False,,,0.0,
